customer_sk,recency,frequency,monetary,labels
53353.0,383,49,83630.95,0
39828.0,376,25,49026.26,0
28286.0,1078,53,73581.65,1
6823.0,497,59,110351.49,0
9353.0,1154,22,55889.05,1
88205.0,93,58,112571.79,2
23833.0,106,34,78929.57,0
7521.0,5,77,201265.46,2
28660.0,125,61,135053.43,2
21078.0,99,62,170000.57,2
39209.0,312,67,114633.14,2
64360.0,778,38,57128.16,1
45373.0,640,43,52959.64,1
70650.0,86,63,129962.22,2
98487.0,466,65,108240.36,2
44234.0,356,54,125741.78,2
2085.0,40,44,92624.16,0
62051.0,389,59,113437.77,0
64598.0,97,71,149967.83,2
44432.0,147,83,171667.31,2
82407.0,398,50,104193.4,0
33981.0,297,24,49880.5,0
63816.0,465,46,58893.76,0
4665.0,283,72,165633.17,2
26883.0,14,40,93146.57,0
14729.0,557,40,74803.46,1
36467.0,1308,30,59366.05,1
70081.0,348,54,126438.1,2
20244.0,504,10,24038.1,1
44853.0,79,36,84998.94,0
17162.0,379,49,94597.07,0
4843.0,62,87,262587.14,2
23016.0,239,41,89766.82,0
84660.0,259,54,93799.32,0
98071.0,243,75,131827.12,2
40823.0,409,76,180866.26,2
54863.0,76,63,120301.49,2
64447.0,431,80,213096.66,2
61776.0,84,77,182605.83,2
97962.0,35,18,41443.54,0
41843.0,365,29,72598.8,0
25192.0,411,55,140948.23,2
67709.0,1,37,97511.88,0
27942.0,71,65,153723.63,2
32387.0,75,52,113926.38,0
72826.0,788,46,97857.16,1
78370.0,31,29,62044.14,0
55014.0,69,98,199188.01,2
71373.0,38,67,140613.26,2
18165.0,38,66,131613.13,2
96447.0,789,58,135116.46,1
47598.0,85,41,87616.87,0
79494.0,63,26,65403.85,0
33586.0,29,63,112771.83,2
69333.0,15,42,79406.06,0
79628.0,512,26,36310.8,1
5264.0,114,88,184595.31,2
21521.0,806,9,18570.51,1
72299.0,410,23,35261.81,0
30813.0,138,49,104614.67,0
97586.0,12,50,103040.66,0
72393.0,102,42,70633.17,0
44776.0,73,49,131786.06,0
53346.0,14,75,139999.26,2
14249.0,32,47,125356.2,0
69239.0,100,66,188312.77,2
21212.0,17,85,188169.97,2
7640.0,514,47,129233.07,0
50125.0,21,66,131757.47,2
60568.0,374,50,155642.04,2
63546.0,11,50,127186.97,0
86836.0,413,54,116339.29,0
24957.0,1,61,142063.73,2
74977.0,59,46,118300.97,0
37432.0,160,38,53357.41,0
32380.0,662,25,46754.9,1
61685.0,67,53,155590.34,2
28021.0,783,11,27896.58,1
30541.0,9,28,60484.72,0
21239.0,68,66,181891.1,2
36380.0,116,61,117168.26,2
77655.0,29,77,145606.67,2
53145.0,102,63,119993.24,2
83130.0,229,58,131844.05,2
32447.0,56,20,46611.04,0
63628.0,1093,22,39606.17,1
26833.0,788,15,25775.99,1
61640.0,92,31,48700.68,0
49266.0,242,22,32012.79,0
14031.0,61,79,137504.17,2
26407.0,419,31,57121.3,0
39202.0,731,50,123201.73,1
41249.0,298,39,137497.65,0
17506.0,34,19,52912.93,0
31457.0,424,38,92063.69,0
32001.0,25,55,112020.93,0
7588.0,856,28,49670.54,1
59838.0,10,49,99617.49,0
11189.0,58,58,141251.52,2
33318.0,797,24,34795.57,1
49400.0,37,35,75360.0,0
1179.0,831,42,77590.81,1
86165.0,58,56,155113.67,2
36081.0,519,30,63454.82,1
31788.0,384,58,158541.36,2
4580.0,619,50,174344.8,2
23254.0,1013,31,82542.27,1
16397.0,0,42,87480.81,0
62816.0,392,58,150226.31,2
9897.0,57,55,88474.06,0
38185.0,755,20,36671.26,1
91806.0,1120,35,60226.76,1
35902.0,813,40,75099.84,1
91645.0,288,49,103311.95,0
76192.0,454,45,98621.53,0
91942.0,188,44,75584.21,0
1558.0,80,61,149027.53,2
94675.0,346,13,26156.18,0
1937.0,1117,31,74080.29,1
80145.0,1285,25,62732.32,1
51041.0,408,29,51124.87,0
43081.0,36,41,90370.61,0
66264.0,812,20,29415.86,1
94437.0,456,53,92282.13,0
27749.0,94,26,75096.46,0
2625.0,28,15,27330.14,0
77239.0,1117,37,81750.24,1
99422.0,427,19,38014.5,0
17132.0,197,30,109610.51,0
19954.0,591,50,83413.24,1
81675.0,304,25,91466.68,0
62422.0,510,26,33391.98,1
54477.0,583,26,54852.67,1
63680.0,779,13,27403.22,1
41984.0,695,33,85457.65,1
59645.0,81,14,28679.77,0
36353.0,71,16,45045.71,0
58863.0,719,23,58664.1,1
25838.0,179,20,47905.42,0
44620.0,72,39,97736.47,0
16432.0,1200,18,50141.54,1
43561.0,89,29,106151.29,0
93982.0,66,15,36137.12,0
1452.0,284,13,25622.06,0
29472.0,76,19,42657.5,0
68635.0,1032,13,45551.84,1
94526.0,56,11,35814.58,0
31873.0,2,48,92632.84,0
90997.0,47,55,97506.2,0
34185.0,370,48,74963.1,0
79492.0,44,85,136257.56,2
71942.0,770,82,206961.3,2
32893.0,50,78,157160.69,2
48400.0,683,43,101766.8,1
194.0,120,75,144965.33,2
39808.0,231,69,139342.11,2
74437.0,719,34,68695.66,1
46833.0,488,80,196703.48,2
22407.0,293,58,145136.02,2
330.0,405,48,102352.05,0
65078.0,1143,35,76651.99,1
66284.0,23,99,189115.41,2
23269.0,766,32,67253.75,1
72665.0,512,83,132305.36,2
92447.0,400,61,136456.12,2
521.0,23,66,141706.59,2
34249.0,32,46,83999.94,0
78848.0,724,48,82924.23,1
55655.0,83,25,43753.05,0
14937.0,384,36,55706.91,0
30360.0,13,87,217115.38,2
58729.0,88,94,237465.73,2
73472.0,81,90,205285.19,2
34635.0,14,66,156518.26,2
12145.0,416,50,87447.35,0
57279.0,378,43,90777.12,0
91695.0,371,51,115475.33,0
6165.0,412,91,200314.07,2
10004.0,295,87,153476.88,2
34031.0,53,83,182321.11,2
2098.0,214,49,101177.96,0
29266.0,31,14,29183.13,0
77452.0,26,30,66396.25,0
19202.0,14,35,87711.35,0
78071.0,432,25,51883.1,0
16650.0,20,62,134344.0,2
38937.0,119,64,136496.42,2
32417.0,28,63,137878.75,2
8397.0,438,63,164053.32,2
10437.0,342,40,60852.63,0
80380.0,13,20,51497.21,0
69843.0,566,36,69165.21,1
20041.0,394,43,71429.96,0
68440.0,337,63,174808.19,2
24427.0,4,9,14781.0,0
48021.0,9,23,41807.21,0
78457.0,75,97,190593.4,2
40152.0,25,78,140855.49,2
29199.0,3,58,152235.21,2
17026.0,17,42,74650.15,0
63888.0,137,38,85651.19,0
77467.0,262,59,147919.19,2
22330.0,74,85,197837.65,2
39001.0,523,54,108090.15,0
8873.0,7,57,94650.0,0
17239.0,55,76,171179.19,2
4410.0,12,88,233773.22,2
2816.0,31,84,201971.48,2
33182.0,258,63,120557.68,2
74477.0,702,22,78804.9,1
42051.0,16,66,137343.98,2
87561.0,258,88,158859.52,2
15172.0,983,36,63430.87,1
62165.0,22,75,128581.77,2
71655.0,58,40,124582.84,0
86863.0,405,56,101851.64,0
79615.0,2,60,109695.61,2
92004.0,33,53,116635.55,0
37024.0,139,66,136010.82,2
44640.0,50,48,102537.86,0
13318.0,129,63,147091.89,2
97051.0,134,63,126600.28,2
29595.0,111,56,155867.3,2
45873.0,44,84,192195.92,2
23645.0,101,83,210231.86,2
74705.0,120,36,61554.49,0
75937.0,878,39,98970.86,1
33279.0,1127,16,23696.0,1
83202.0,42,99,233123.41,2
45452.0,772,56,137868.53,1
52101.0,115,44,86296.51,0
6803.0,223,62,148726.33,2
3254.0,386,85,147449.15,2
54205.0,58,39,111299.1,0
17199.0,944,26,57879.89,1
68313.0,423,53,105067.57,0
70595.0,469,88,175891.39,2
98427.0,20,43,110505.32,0
67640.0,16,66,146396.76,2
33709.0,375,83,243072.42,2
70803.0,207,31,51685.68,0
89239.0,839,33,89720.32,1
81026.0,105,62,137945.67,2
61266.0,24,42,130218.72,0
46561.0,601,66,169774.23,2
13605.0,555,54,82541.75,1
97353.0,577,36,76905.62,1
47269.0,81,33,65087.63,0
79229.0,634,42,88839.37,1
87259.0,154,18,32662.85,0
94061.0,101,28,46138.45,0
52071.0,101,69,193651.9,2
96974.0,25,104,244636.59,2
98903.0,9,36,72301.26,0
4392.0,859,63,141194.39,1
41665.0,211,73,136289.19,2
72420.0,71,67,143963.08,2
75249.0,6,35,92117.52,0
50660.0,296,76,146741.7,2
74883.0,396,23,58191.45,0
10675.0,121,70,119334.5,2
60640.0,3,47,124887.91,0
72601.0,18,66,164255.09,2
15709.0,1084,34,52378.98,1
14457.0,49,64,147267.17,2
67254.0,44,39,81968.67,0
4873.0,281,25,51524.0,0
72873.0,23,40,96972.97,0
82472.0,1084,38,73805.01,1
21843.0,59,42,95504.2,0
28447.0,442,32,45751.19,0
57011.0,2,41,79440.93,0
49130.0,784,15,39212.06,1
84541.0,107,77,179154.25,2
50863.0,398,58,140477.16,2
16125.0,149,38,48141.54,0
38061.0,83,74,173370.19,2
44313.0,124,39,103859.48,0
8635.0,474,83,184456.74,2
40977.0,441,43,75777.71,0
57848.0,63,47,126865.91,0
36769.0,332,41,85112.45,0
19833.0,28,44,96674.63,0
1078.0,1124,28,72720.99,1
72427.0,1134,25,46553.47,1
25373.0,0,69,175877.85,2
97625.0,26,52,114819.03,0
50541.0,211,38,54672.28,0
59259.0,45,49,93112.91,0
99150.0,90,47,76765.43,0
77977.0,762,59,118514.92,1
95440.0,298,24,48620.45,0
6568.0,57,45,133086.71,0
64432.0,1116,41,75132.92,1
13803.0,653,62,95910.85,1
23615.0,105,52,107834.12,0
47991.0,677,59,134409.26,1
17964.0,674,18,29750.93,1
34105.0,403,32,51875.56,0
6051.0,31,74,143396.38,2
98420.0,1262,20,50292.1,1
13132.0,445,65,163815.84,2
76581.0,608,28,40909.25,1
95036.0,112,39,78246.17,0
16754.0,119,54,89531.43,0
10031.0,533,14,29671.69,1
73353.0,190,14,23306.3,0
9306.0,30,29,70828.43,0
66608.0,63,55,146222.7,2
93259.0,398,38,85123.85,0
42437.0,24,28,51175.52,0
7828.0,650,24,48690.24,1
1286.0,408,13,24404.33,0
60823.0,15,41,115394.48,0
81685.0,91,35,80280.27,0
44447.0,19,66,174547.09,2
27249.0,624,34,72783.07,1
38826.0,9,36,81090.0,0
6031.0,254,37,100079.08,0
44521.0,920,37,87114.37,1
66145.0,51,85,196678.53,2
99252.0,656,55,95200.87,1
56353.0,421,31,89180.58,0
76056.0,710,35,67777.45,1
95507.0,127,35,54692.57,0
60061.0,148,28,51640.15,0
3848.0,210,29,114251.38,0
98284.0,5,33,77816.4,0
83588.0,505,15,23533.36,1
44041.0,469,43,79039.85,0
33333.0,390,25,42358.97,0
36823.0,108,54,123086.47,2
56234.0,260,35,72097.47,0
94823.0,44,53,114235.26,0
51635.0,740,52,130069.47,1
97212.0,419,25,59868.4,0
78249.0,80,33,90857.81,0
67913.0,109,43,102232.59,0
93608.0,385,35,74158.98,0
28541.0,1089,46,126750.35,1
98776.0,108,12,36391.17,0
88893.0,1169,12,43792.48,1
6382.0,807,17,35157.63,1
6595.0,122,29,72999.64,0
28813.0,240,22,81557.1,0
96244.0,148,15,46853.71,0
5412.0,834,38,88619.03,1
89655.0,834,31,66238.9,1
2823.0,294,11,30946.27,0
72487.0,1121,7,12485.75,1
2016.0,845,4,10935.27,1
95648.0,397,8,17611.16,0
806.0,104,5,13334.49,0
63170.0,61,35,69316.47,0
31006.0,242,85,192639.82,2
84769.0,413,61,152009.11,2
98878.0,4,64,156965.61,2
31036.0,64,100,223106.19,2
43229.0,171,67,204388.74,2
38729.0,430,18,27258.88,0
64313.0,740,36,56005.4,1
58650.0,3,82,181852.54,2
75546.0,41,47,75096.26,0
67749.0,42,75,163280.24,2
86437.0,296,39,82272.32,0
61521.0,419,78,161455.38,2
29145.0,375,53,100278.34,0
78284.0,672,43,92167.58,1
49452.0,422,27,58062.75,0
91789.0,846,39,72355.38,1
50044.0,496,40,103856.46,0
36890.0,68,37,60670.29,0
48407.0,282,55,141492.2,2
95393.0,180,36,81301.76,0
3548.0,375,87,179354.2,2
90071.0,25,83,168854.43,2
35036.0,259,80,184615.2,2
31729.0,137,57,104645.23,0
88984.0,116,23,38020.98,0
20219.0,135,79,198883.99,2
38350.0,193,61,157595.71,2
66982.0,11,40,78804.56,0
91041.0,85,106,249315.73,2
42056.0,110,56,108833.23,0
84427.0,45,65,116092.13,2
64581.0,54,89,206917.38,2
3462.0,483,75,162373.14,2
28944.0,45,36,70163.34,0
29152.0,1,89,183159.23,2
30105.0,15,70,215419.02,2
29506.0,308,42,134825.34,0
32944.0,331,66,108996.3,2
72903.0,420,35,92915.61,0
26487.0,349,63,117127.88,2
91269.0,322,62,103435.06,0
33212.0,134,92,183054.23,2
36650.0,19,99,224242.53,2
18204.0,163,49,138516.48,2
47635.0,168,63,222488.81,2
1843.0,12,65,163142.58,2
63289.0,114,37,70330.4,0
36034.0,750,20,62560.85,1
29964.0,513,45,109737.88,0
14863.0,374,31,48371.24,0
83561.0,1352,26,75691.3,1
22370.0,34,67,122885.55,2
62608.0,45,51,80351.39,0
61130.0,104,38,74288.88,0
24447.0,423,54,140054.03,2
22234.0,476,107,255604.78,2
79014.0,428,45,72039.42,0
9051.0,939,17,32583.42,1
43962.0,478,36,63793.95,0
20380.0,4,106,232647.39,2
60833.0,2,100,193600.06,2
77994.0,181,23,35590.68,0
22244.0,510,41,59211.75,0
30397.0,55,36,100633.88,0
20942.0,100,71,162925.56,2
48890.0,148,34,109615.34,0
83239.0,376,55,78808.82,0
53224.0,1105,24,44459.39,1
63442.0,46,59,136007.84,2
78957.0,424,63,150004.47,2
1962.0,376,42,75713.78,0
28400.0,788,46,77770.88,1
2850.0,427,42,74435.98,0
82165.0,493,49,104670.88,0
55400.0,791,26,52376.53,1
38427.0,81,77,162647.38,2
32853.0,60,63,152779.07,2
46138.0,12,55,141097.97,2
3883.0,565,47,77447.92,1
32298.0,128,96,158816.91,2
87675.0,483,50,96868.99,0
65843.0,350,61,178326.53,2
9016.0,407,49,85636.44,0
58457.0,13,35,56415.2,0
50051.0,325,49,107146.53,0
11142.0,18,44,85435.23,0
79635.0,70,58,110217.34,0
33259.0,0,67,117670.18,2
60432.0,198,52,101435.25,0
97977.0,507,62,105347.64,0
4971.0,34,63,122079.18,2
92665.0,31,50,89224.54,0
63833.0,322,89,188229.55,2
65873.0,736,64,128980.51,1
4192.0,12,43,91515.3,0
41818.0,792,14,35141.82,1
82930.0,109,22,42859.54,0
87769.0,177,48,92358.01,0
52843.0,8,64,160738.07,2
46098.0,712,57,122631.48,1
65605.0,101,59,113689.94,2
26024.0,102,72,182464.26,2
16786.0,96,37,62690.1,0
96209.0,37,66,176723.25,2
37212.0,558,50,123996.75,0
29578.0,50,55,125371.77,2
43994.0,29,67,142734.65,2
57526.0,17,81,131680.6,2
75615.0,446,66,156069.05,2
31056.0,379,30,75283.28,0
88447.0,171,50,112920.27,0
48056.0,448,32,63389.39,0
13526.0,331,43,116682.82,0
22675.0,135,42,122190.67,0
54249.0,296,49,93174.4,0
52836.0,320,55,152188.8,2
21293.0,447,60,121022.28,2
41937.0,373,55,140734.76,2
4620.0,775,43,78524.22,1
25199.0,1231,17,43606.56,1
12996.0,602,42,48975.43,1
28014.0,445,52,129861.41,0
90353.0,247,32,48660.99,0
65457.0,407,52,107403.13,0
11427.0,108,55,162505.98,2
86917.0,249,33,46887.34,0
36888.0,766,67,199882.25,2
74204.0,151,39,80371.8,0
52680.0,187,49,77047.44,0
33977.0,488,20,40009.94,1
80487.0,411,59,106761.78,0
674.0,268,55,90293.49,0
35358.0,398,25,54532.55,0
34610.0,89,44,104336.57,0
70244.0,74,52,147672.91,2
31682.0,594,59,119978.65,1
58004.0,91,53,124601.98,2
78420.0,370,22,74116.23,0
73252.0,17,61,164964.36,2
33858.0,46,40,82651.68,0
18930.0,387,67,184869.69,2
7793.0,359,11,27126.71,0
3467.0,376,61,143452.93,2
30031.0,14,55,100997.72,0
69816.0,219,69,168744.26,2
19615.0,656,66,206934.97,2
40640.0,210,49,128762.59,0
63036.0,616,24,59274.97,1
37373.0,315,37,67722.47,0
15494.0,22,95,196084.25,2
67259.0,29,35,67354.5,0
25803.0,12,48,119607.37,0
1400.0,4,48,95909.35,0
94970.0,228,60,134944.22,2
98234.0,585,22,27696.1,1
71262.0,209,59,94657.22,0
26580.0,631,20,27974.79,1
16836.0,198,22,54009.41,0
7648.0,50,68,163498.77,2
40326.0,640,58,128868.12,1
76846.0,33,38,93687.25,0
46164.0,116,50,111421.28,0
71440.0,80,41,111954.91,0
13352.0,439,25,52240.49,0
84734.0,76,80,177570.66,2
70876.0,50,34,89280.81,0
79838.0,12,54,105851.02,0
12638.0,1144,45,134638.58,1
92214.0,39,80,193987.01,2
82567.0,438,55,81628.99,0
75758.0,74,48,99424.25,0
66084.0,262,85,152572.43,2
62930.0,437,34,82285.24,0
87991.0,60,70,197447.32,2
32154.0,480,68,167488.15,2
77024.0,76,74,180619.46,2
54742.0,43,90,196131.28,2
78342.0,17,95,218391.4,2
80110.0,21,62,129914.12,2
73897.0,196,44,64549.71,0
42783.0,97,61,161922.5,2
75282.0,416,28,60721.2,0
88084.0,105,66,153763.41,2
71678.0,449,28,63654.85,0
74151.0,310,46,77052.07,0
11192.0,1,83,221775.96,2
99628.0,80,31,48634.1,0
85668.0,401,76,197373.34,2
75818.0,670,40,110907.92,1
57856.0,107,29,76598.35,0
73778.0,402,55,124319.36,2
22600.0,492,44,90747.36,0
13054.0,240,53,102368.71,0
17976.0,45,69,123140.12,2
88687.0,4,29,49786.84,0
77433.0,13,75,142334.05,2
94365.0,15,43,95615.18,0
10783.0,91,36,51058.91,0
18044.0,1233,41,93623.68,1
26816.0,31,40,113701.88,0
21104.0,1338,20,63825.1,1
43862.0,551,19,37725.01,1
86638.0,272,77,183330.09,2
22956.0,743,70,141914.38,2
81640.0,461,29,60044.01,0
85185.0,14,52,108181.4,0
15272.0,744,17,25926.05,1
89063.0,79,35,44427.21,0
66338.0,332,33,74454.93,0
84301.0,18,31,66040.74,0
85346.0,539,35,114567.68,0
72866.0,13,72,182800.01,2
77569.0,421,86,213298.65,2
97595.0,43,62,114613.07,2
34876.0,778,46,104601.21,1
1856.0,112,44,100643.19,0
18164.0,8,61,161267.58,2
80926.0,66,36,104020.09,0
78011.0,286,46,140760.94,0
60540.0,132,68,182406.09,2
12570.0,115,43,85334.32,0
95965.0,395,32,43648.9,0
43174.0,20,43,103371.36,0
21393.0,8,43,126645.65,0
92021.0,383,34,72596.55,0
77372.0,886,25,65517.97,1
78657.0,17,29,69628.93,0
14822.0,737,15,24715.96,1
37698.0,58,28,54731.06,0
88714.0,159,22,54847.05,0
63846.0,47,35,89416.58,0
77050.0,401,32,70444.44,0
11159.0,16,66,207643.68,2
17806.0,63,39,99800.41,0
91475.0,854,30,104220.34,1
76600.0,208,23,47369.69,0
19063.0,573,27,35816.76,1
89199.0,128,49,86162.49,0
84743.0,128,29,94454.44,0
18816.0,36,51,113260.67,0
90251.0,359,30,47167.59,0
75070.0,872,20,36307.15,1
53459.0,819,10,33030.67,1
16318.0,12,21,52965.05,0
95079.0,45,29,80904.53,0
56825.0,907,13,28532.02,1
81513.0,1050,16,32399.08,1
20339.0,52,37,102546.96,0
93159.0,662,35,84694.4,1
89698.0,32,22,42721.7,0
88406.0,995,27,53519.64,1
88721.0,390,38,100579.2,0
25064.0,1183,9,8123.77,1
96620.0,69,25,93533.94,0
85006.0,1109,26,44747.12,1
69144.0,183,29,70853.38,0
31627.0,12,8,23445.81,0
34570.0,364,30,60199.32,0
447.0,104,70,152010.53,2
99050.0,77,48,67743.02,0
10520.0,368,65,153212.22,2
49430.0,643,31,68177.5,1
46997.0,101,63,112014.79,2
30836.0,43,46,102999.53,0
94705.0,165,69,127686.5,2
24231.0,112,72,182644.57,2
80272.0,760,55,107251.99,1
17372.0,227,62,111910.42,2
78757.0,122,45,111560.76,0
28084.0,442,45,112504.63,0
37026.0,25,84,204594.75,2
88942.0,85,59,126627.91,2
78876.0,364,53,111136.65,0
50118.0,501,41,70483.63,0
66986.0,732,20,32736.39,1
14550.0,444,37,101363.52,0
13768.0,106,45,78321.95,0
37033.0,197,47,113306.14,0
32273.0,488,49,109423.43,0
43189.0,75,55,103851.15,0
28873.0,89,77,168249.19,2
88534.0,105,48,101618.71,0
89299.0,772,74,139866.6,2
76420.0,359,78,147732.84,2
28397.0,11,62,157944.04,2
58204.0,20,77,145587.08,2
70590.0,360,73,208328.8,2
88823.0,19,42,98459.34,0
94943.0,475,43,81124.64,0
59222.0,474,81,146945.95,2
11966.0,23,107,242045.2,2
34893.0,4,60,119185.01,2
4400.0,83,42,71735.1,0
8999.0,18,40,57823.08,0
86783.0,80,72,141378.57,2
87762.0,0,63,144569.24,2
81224.0,10,65,135070.1,2
89911.0,22,114,206563.23,2
76158.0,193,45,60877.22,0
10044.0,403,48,129319.54,0
17857.0,26,74,183392.36,2
26144.0,1,46,71686.09,0
36933.0,414,58,139699.21,2
28737.0,57,101,227970.19,2
35709.0,132,43,108033.79,0
20763.0,473,36,69630.97,0
18673.0,15,102,202406.24,2
81768.0,57,57,136751.35,2
14983.0,32,73,144390.67,2
21121.0,67,77,213186.96,2
11855.0,223,51,110085.0,0
17534.0,905,34,59951.44,1
62809.0,40,83,168864.94,2
57292.0,1134,51,98225.11,1
22608.0,391,63,124424.22,2
33565.0,141,58,187452.95,2
11601.0,202,67,156366.33,2
86392.0,93,69,138460.27,2
22345.0,1279,11,13636.7,1
48221.0,14,66,123276.94,2
16633.0,166,76,140607.51,2
23569.0,1183,28,53767.52,1
22889.0,345,27,67544.3,0
94178.0,263,67,128772.79,2
41013.0,216,58,103819.35,0
38701.0,1097,19,54186.37,1
3831.0,76,40,101829.19,0
20024.0,28,51,88941.73,0
82014.0,126,42,99230.29,0
46064.0,443,77,192515.75,2
18222.0,3,58,118052.5,2
12620.0,437,36,94621.09,0
15628.0,385,25,65125.36,0
83782.0,336,74,192567.29,2
26461.0,57,68,126671.56,2
25065.0,295,20,46902.64,0
40877.0,206,84,173955.54,2
25337.0,21,107,259085.18,2
92427.0,262,52,90073.29,0
31278.0,366,60,127636.01,2
33805.0,6,77,167408.69,2
540.0,362,55,109012.71,0
26017.0,1,62,161242.73,2
19455.0,102,79,132366.6,2
26561.0,456,35,66013.3,0
46131.0,61,60,135905.95,2
2997.0,450,47,142153.55,0
9951.0,417,22,46207.69,0
34204.0,523,20,32974.27,1
11252.0,13,71,120824.01,2
55635.0,590,52,69615.13,1
75886.0,108,63,163640.27,2
16480.0,107,33,51488.21,0
24929.0,70,23,61088.41,0
16164.0,29,73,153503.58,2
51708.0,467,23,47830.33,0
47133.0,50,53,130986.97,2
74916.0,65,31,67908.22,0
76234.0,84,75,170787.02,2
15681.0,1171,9,23351.78,1
41965.0,480,45,93019.69,0
32164.0,106,46,137857.84,0
9153.0,22,96,214684.48,2
87480.0,246,49,96531.79,0
90610.0,34,70,159997.96,2
58450.0,0,43,106677.01,0
16225.0,48,13,22908.42,0
37069.0,146,73,177120.36,2
36661.0,90,48,90127.09,0
16769.0,23,38,107803.0,0
18494.0,446,31,86429.05,0
50144.0,24,52,114283.08,0
37332.0,395,51,95994.42,0
24793.0,32,13,14460.68,0
31994.0,37,63,156144.05,2
26996.0,10,64,141887.55,2
8430.0,872,27,84426.52,1
31185.0,512,20,30699.08,1
11728.0,415,62,128706.04,2
22753.0,397,43,75540.91,0
3695.0,169,33,56728.26,0
17134.0,3,69,165454.48,2
27241.0,185,69,128121.6,2
23841.0,380,48,94246.58,0
82278.0,484,60,99120.99,0
79480.0,728,25,56356.5,1
32717.0,316,49,98866.27,0
12272.0,929,21,39917.88,1
47949.0,439,36,75914.04,0
92648.0,560,52,123749.22,0
90064.0,370,78,132196.72,2
85882.0,29,49,99197.66,0
28465.0,317,36,87389.83,0
54835.0,1095,34,73796.64,1
15595.0,589,42,109248.51,1
39789.0,538,44,105381.22,0
99808.0,111,23,33632.52,0
34621.0,139,53,120898.97,0
22209.0,32,30,45748.08,0
1737.0,736,52,104872.61,1
22515.0,105,62,131287.64,2
18587.0,1026,18,28887.74,1
32581.0,313,21,20679.77,0
28501.0,70,47,120775.51,0
73064.0,131,37,131091.28,0
54768.0,68,63,160353.04,2
70783.0,1144,34,94696.99,1
8251.0,29,87,188337.55,2
95063.0,53,60,164608.23,2
95242.0,218,19,30429.09,0
81326.0,1295,18,46762.37,1
96084.0,135,63,143017.38,2
62044.0,91,46,84184.58,0
30913.0,89,24,43438.34,0
22277.0,480,39,73580.91,0
23654.0,358,46,74031.23,0
94996.0,1189,42,96721.88,1
80084.0,38,25,68441.84,0
26044.0,1,25,49019.9,0
9144.0,216,31,60676.5,0
77976.0,134,84,192264.22,2
85950.0,30,60,104578.93,0
89658.0,353,60,123421.38,2
83179.0,184,54,137379.95,2
16207.0,830,42,81367.64,1
31748.0,8,54,98543.16,0
32946.0,450,35,72453.73,0
72741.0,272,32,91463.08,0
10513.0,33,40,67987.18,0
31049.0,476,50,125557.85,0
23560.0,522,41,112698.86,0
38837.0,124,17,15701.96,0
54224.0,58,12,18241.29,0
17685.0,133,69,124006.28,2
25668.0,428,19,43673.67,0
33633.0,523,51,123436.8,0
92114.0,384,10,17625.06,0
25405.0,368,20,47837.5,0
61279.0,16,33,73462.44,0
19761.0,595,34,83128.93,1
18945.0,767,30,49498.19,1
27768.0,315,39,85475.85,0
3269.0,48,45,114493.66,0
17252.0,3,42,75153.72,0
20033.0,19,34,83461.63,0
4758.0,417,17,53256.19,0
9212.0,898,40,93671.28,1
5173.0,132,9,23660.57,0
